id,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils
TCGA-VQ-A8PE-01A-11R-A414-31,0.079001714,0.006567982,0.058480825,0.115169741,0,0.144975479,0.078127221,0.056885734,0.105028801,0,0.029792681,0,0,0.174167227,0.027373725,0.059556435,0.001068516,0.039691464,0,0.024112454,0,0
TCGA-CD-5813-01A-11R-1602-13,0.045741356,0,0.051483051,0.162773286,0,0.088751669,0.005511737,0.057916254,0.101983432,0.00070468,0,0.036088737,0.025390894,0.110214386,0.076374535,0.144088114,0.07089101,0,0,0.011738326,0.010348531,0
TCGA-VQ-A928-01A-11R-A414-31,0.046744402,0,0.031721893,0.018243268,0,0.148374273,0,0.034267694,0.042397644,0,0.010438371,0,0,0.369836458,0.016546463,0.03574803,0,0.027036441,0,0.209818539,0.001404742,0.007421782
TCGA-BR-A4J7-01A-31R-A251-31,0.004772685,0,0.026778269,0.430155115,0,0.10844791,0.035871584,0.008183316,0.069403345,0,0,0.044915863,0.012531047,0.013723995,0.105894781,0.127566387,0.005892014,0,0.005863689,0,0,0
TCGA-BR-8678-01A-11R-2402-13,0.08032974,0,0.018375751,0.168430657,0,0.012846124,0.039935997,0.051094843,0.034579993,0,0.020053906,0.01946997,0.007004224,0.285412141,0.183164281,0.06303323,0,0,0,0.015661681,0.000607463,0
TCGA-VQ-A91A-01A-11R-A414-31,0.00591856,0,0.016999517,0.002372171,0,0.213750747,0,0,0,0,0.049892523,0,0.008721864,0.290201261,0,0.136200583,0,0.094063281,0,0.148256032,0,0.03362346
TCGA-BR-8364-01A-11R-2343-13,0.057057337,0,0,0.119659013,0,0.213517452,0,0.009510694,0.068626812,0,0,0.031268168,0.006697521,0.05730153,0.044115517,0.220400475,0.071302891,0.003093085,0.097449504,0,0,0
TCGA-BR-7723-01A-11R-2055-13,0.035332112,0,0.10041796,0.13326831,0,0.128852152,0.042498024,0.043301471,0.067198904,0,0,0.008883099,0,0.261256929,0.064874295,0.101795956,0,0,0.01232079,0,0,0
TCGA-D7-A4Z0-01A-22R-A251-31,0.120887367,0.032894907,0.000381082,0.033420385,0,0.270786459,0.015378884,0,0.081580287,0,0.024254408,0,0.018326667,0.078909343,0.014030035,0.031282777,0.104214813,0.054034195,0.091552313,0,0,0.028066076
TCGA-CG-5721-01A-11R-1602-13,0.004804509,0,0.013406769,0.298931284,0,0.028179255,0.166373452,0.015347634,0.033204383,0.012799643,0.034961367,0.001169733,0,0.10446153,0.149966768,0.096890928,0.024351631,0.001248469,0.008686629,0,0,0.005216018
TCGA-BR-A4J5-01A-21R-A251-31,0.039588062,0,0.018858779,0.073053483,0,0.22552446,0.00390837,0.014448077,0.067390376,0,0,0.011340021,0,0.25935123,0.035411174,0.139835702,0,0,0.107126587,0,0,0.004163678
TCGA-BR-4361-01A-01R-1157-13,0.03195193,0,0.008545282,0.107199564,0,0.178443591,0.111352479,0.033853846,0.024864012,0.03704709,0,0,0,0.048317165,0.116070138,0.250653606,0.023317547,0,0.009279258,0,0.017293671,0.001810823
TCGA-ZQ-A9CR-01A-11R-A39E-31,0.005709526,0,0.118774758,0.142505478,0,0.149562692,0.117107472,0,0,0,0.06343862,0,0,0.139962921,0.103065108,0.095907728,0.011904125,0.013794434,0,0.012124219,0,0.026142918
TCGA-BR-8081-01A-11R-2343-13,0.068943742,0,0.023775746,0.111310937,0,0.071565291,0.094694237,0.057248645,0.093523113,0,0,0.026616058,0,0.196085469,0.121403152,0.099959572,0.006409709,0.009854479,0,0.018609851,0,0
TCGA-VQ-A91U-01A-11R-A414-31,0.037304418,0,0.113819668,0.043762751,0,0.298108238,0.052131471,0.028773108,0.052647241,0,0,0.030254683,0,0.161207523,0.053525485,0.114998142,0.001042654,0.003058124,0.009366495,0,0,0
TCGA-BR-A4J9-01A-12R-A251-31,0.092571679,0.093920187,0.125748169,0.057879939,0,0.274256575,0,0.015720057,0.078977512,0.01992062,0,0.020757958,0,0.033513195,0.055126654,0.092633412,0,0.018348605,0.020625439,0,0,0
TCGA-BR-6458-01A-11R-1802-13,0.020754663,0,0.007002743,0.158089456,0,0.169573172,0.036939275,0.055320318,0.062339065,0,0.004986606,0.002780055,0.003823365,0.13542812,0.107771279,0.12913927,0.090569814,0,0.0154828,0,0,0
TCGA-CG-5722-01A-21R-1602-13,0.047739292,0.009366483,0.061680774,0.30688279,0,0.018303236,0,0.090938249,0.114047355,0,0,0.050693072,0.012294283,0.033487955,0.092155574,0.047273477,0.040330892,0.022478791,0.039939277,0,0.0123885,0
TCGA-BR-6452-01A-12R-1802-13,0.056224424,0,0.036909605,0.098444546,0,0.197568885,0.116718758,0.021552372,0.050045778,0,0.031042666,0,0,0.175155908,0.057495942,0.12957006,0.014521395,0,0,0.014749659,0,0
TCGA-HU-A4GY-01A-21R-A24K-31,0.084951101,0.115879861,0,0.109802844,0,0.224673735,0.026421841,0.021089296,0.084358612,0,0.000958377,0,0.002484776,0.090283611,0.058355521,0.14436998,0.013423146,0.002169091,0.020778206,0,0,0
TCGA-D7-6528-01A-11R-1802-13,0.076334918,0,0.022982136,0.007432807,0,0.167506212,0,0.01515451,0.057591449,0,0.005044714,0.029743144,0,0.287088295,0.067242569,0.051179628,0,0,0,0.212699618,0,0
TCGA-BR-7196-01A-11R-2055-13,0.087019097,0,0.128357022,0.143159934,0,0.155888211,0.056271292,0.010428269,0.013988804,0,0.009966985,0.01900359,0.021352846,0.003195104,0.149393334,0.096576683,0.025328411,0,0.080070418,0,0,0
TCGA-HU-A4G2-01A-11R-A251-31,0.010614418,0,0.025321244,0.227278333,0,0.171912173,0.180175475,0,0.019235775,0,0,0.015941419,0,0.043463656,0.079483278,0.172326627,0.03939924,0.008717261,0.004780127,0,0,0.001350973
TCGA-VQ-A924-01A-11R-A414-31,0.017400436,0,0.003341861,0.151496633,0,0.15668618,0.133070515,0.047672177,0.030811483,0,0.025532523,0,0,0.146276754,0.088423021,0.161127325,0,0.023063513,0.013007411,0,0,0.002090169
TCGA-BR-7722-01A-31R-2203-13,0.01961126,0,0.034980601,0.083215097,0,0.259659676,0,0,0.092668525,0,0,0.064637803,0.007412132,0.059331975,0.025224824,0.100289734,0.075818624,0.003512792,0.173636959,0,0,0
TCGA-CG-4306-01A-01R-1157-13,0.012894905,0,0.032852387,0.027769557,0,0.247505023,0.059661464,0.010231747,0.012576053,0,0.059015511,0,0.004889648,0.108408629,0.029378806,0.10803059,0.013920574,0.013589121,0,0.204214271,0,0.055061713
TCGA-CG-4469-01A-01R-1157-13,0.04148446,0,0.003519261,0,0,0.194741148,0.007876389,0.022561645,0.019223302,0,0.010449118,0.002355344,0,0.09977409,0.049048408,0.286650527,0.045400869,0.034138754,0,0.099575679,0,0.083201007
TCGA-BR-4279-01A-01R-1131-13,0.047059149,0,0.07627293,0.075361524,0,0.118090656,0.068272483,0.005370867,0,0.034694851,0.018996438,0,0.024376891,0.121476169,0.045351887,0.151863409,0.051393043,0,0.034539916,0.05723129,0.002416306,0.067232191
TCGA-D7-A6F0-01A-11R-A31P-31,0.016489369,0,0.065922698,0.078427606,0,0.201416613,0.024470301,0.050828688,0.041371198,0,0,0.040325768,0,0.162272903,0.085981727,0.153439002,0.059441452,0,0.019612676,0,0,0
TCGA-CD-5804-01A-12R-2055-13,0.042178491,0.010877608,0,0.00437797,0,0.140895872,0.004010463,0.003231044,0.096954748,0.000527134,0.034984739,0,0.017549436,0.360495038,0.086243908,0.142475095,0.001338993,0,0,0.037225713,0,0.016633748
TCGA-IN-AB1X-01A-11R-A39E-31,0.006848979,0,0.084321817,0.315446659,0,0.124512436,0.025826413,0.028885611,0.163724954,0,0.008350967,0,0,0.053088183,0.0432737,0.060552405,0,0.066960479,0,0.009865977,0,0.008341419
TCGA-BR-7851-01A-11R-2203-13,0.08674191,0,0.052980843,0.103975262,0,0.172205579,0.034003855,0.05147558,0.078752989,0,0.013639738,0.0266074,0.007204364,0.1763498,0.076571573,0.085446256,0.025078586,0,0.003081749,0,0,0.005884516
TCGA-D7-8572-01A-11R-2343-13,0.03113636,0,0.02836711,0.049871617,0,0.12546153,0.00173121,0.048581407,0.055050767,0,0.02316797,0,0,0.419623837,0.051682224,0.080588945,0,0,0,0.077422826,0,0.007314197
TCGA-BR-6705-01A-12R-1884-13,0.07349798,0,0.072207129,0.121741667,0,0.14642911,0,0,0.156359854,0,0,0.025601513,0.010251075,0.101630578,0.086665274,0.122913307,0.023609341,0.016026715,0.043066456,0,0,0
TCGA-BR-8382-01A-11R-2402-13,0,0,0.06520158,0.059037712,0,0.123759915,0.12170023,0.020525413,0.030726763,0,0.026683832,0.083493509,0,0.130491595,0.1612246,0.101325624,0.022201902,0,0.019540645,0,0,0.03408668
TCGA-BR-8384-01A-21R-2402-13,0.071140432,0,0.012697239,0.187258468,0,0.248242329,0.019329649,0,0.040483813,0.003662036,0,0.014064269,0.0087036,0,0.047925582,0.180723737,0.063290834,0.017390634,0.085087379,0,0,0
TCGA-BR-7716-01A-21R-2055-13,0.067865538,0,0.008793565,0.17778543,0,0.192096417,0.055887841,0.013957032,0.079792194,0,0.008655768,0.005890292,0.020269775,0.067552476,0.129804186,0.084246015,0.02930355,0,0.058099922,0,0,0
TCGA-MX-A5UG-01A-21R-A31P-31,0.08044098,0.131083239,0.044098942,0.099284927,0,0.299029042,0.032747056,0,0.057851607,0,0.004252742,0,0.012842985,0.064992262,0.035186748,0.050306379,0,0.000771827,0.070303712,0,0,0.016807553
TCGA-BR-4363-01A-01R-1157-13,0.013072605,0,0.089409794,0.040655206,0,0.259733082,0.0504761,0.057892965,0.013519333,0.023321068,0.019204262,0,0,0.108900559,0.111876701,0.14758705,0.019786561,0,0.023711392,0,0.015349537,0.005503784
TCGA-CG-5724-01A-11R-1602-13,0.00448105,0,0,0.110223929,0,0.144525409,0.056782458,0.009024309,0.06670409,0,0.017794644,0,0.030769405,0.132847764,0.096523104,0.185068639,0,0.013551656,0,0.108568058,0,0.023135486
