,id,ac,km
489,TCGA-2Z-A9JR-01A-12R-A42S-07,4,3
490,TCGA-2Z-A9JI-01A-11R-A42S-07,1,2
491,TCGA-SX-A7SP-01A-11R-A355-07,2,3
492,TCGA-2Z-A9J6-01A-11R-A38C-07,3,0
493,TCGA-B3-8121-01A-21R-2404-07,4,3
494,TCGA-B9-4113-01A-01R-1193-07,2,3
495,TCGA-F9-A97G-01A-11R-A38C-07,2,0
496,TCGA-DW-7841-01A-11R-A32Z-07,1,2
497,TCGA-Y8-A898-01A-11R-A355-07,2,3
498,TCGA-GL-A59T-01A-21R-A28H-07,2,3
499,TCGA-B9-4617-01A-01R-1193-07,1,2
500,TCGA-B9-4115-01A-01R-1193-07,2,3
501,TCGA-B9-A8YH-01A-11R-A37K-07,2,3
502,TCGA-DW-7963-01B-11R-A28H-07,3,0
503,TCGA-MH-A855-01A-11R-A355-07,4,4
504,TCGA-BQ-5880-01A-11R-1592-07,4,4
505,TCGA-B1-A655-01A-11R-A31O-07,2,3
506,TCGA-HE-A5NI-01A-11R-A26U-07,4,3
507,TCGA-B9-5156-01A-01R-1592-07,3,3
508,TCGA-GL-A59R-01A-11R-A26U-07,4,2
509,TCGA-BQ-7062-01A-11R-1965-07,3,0
510,TCGA-PJ-A5Z8-01A-11R-A28H-07,4,3
511,TCGA-B1-A47O-01A-11R-A24Z-07,2,3
512,TCGA-SX-A7SR-01A-12R-A36F-07,4,3
513,TCGA-WN-AB4C-01A-11R-A42S-07,2,3
514,TCGA-HE-7128-01A-11R-1965-07,2,3
515,TCGA-EV-5901-01A-11R-1592-07,1,2
516,TCGA-F9-A7Q0-01A-11R-A36F-07,1,2
517,TCGA-HE-A5NK-01A-11R-A26U-07,2,3
518,TCGA-2Z-A9J1-01A-11R-A38C-07,4,3
519,TCGA-BQ-5879-01A-11R-1592-07,4,2
520,TCGA-AL-A5DJ-01A-11R-A26U-07,0,1
521,TCGA-MH-A561-01A-11R-A26U-07,1,2
522,TCGA-A4-8516-01A-11R-2404-07,2,3
523,TCGA-P4-AAVL-01A-11R-A42S-07,3,0
524,TCGA-5P-A9KE-01A-11R-A42S-07,2,3
525,TCGA-J7-8537-01A-11R-2404-07,0,1
526,TCGA-UZ-A9PM-01A-21R-A38C-07,2,0
527,TCGA-BQ-5894-01A-11R-1592-07,1,4
528,TCGA-A4-A7UZ-01A-12R-A355-07,1,4
529,TCGA-BQ-5888-01A-11R-1592-07,1,2
530,TCGA-BQ-5881-01A-11R-1592-07,2,3
531,TCGA-SX-A7SN-01A-11R-A355-07,3,0
532,TCGA-Y8-A896-01A-11R-A36F-07,4,2
533,TCGA-B9-A69E-01A-11R-A31O-07,4,2
534,TCGA-Q2-A5QZ-01A-11R-A28H-07,2,3
535,TCGA-BQ-7046-01A-11R-1965-07,2,0
536,0,1,4
