id,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils
TCGA-05-4403-01A-01R-1206-07,0.021033347,0,0.059173,0.039424436,0,0.130558678,0.003249848,0.024926678,0.020081078,0,0.017249922,0,0.022405513,0.258563698,0.084999926,0.193035707,0.057100858,0,0.060632716,0,0,0.007564594
TCGA-05-4405-01A-21R-1858-07,0,0.031619678,0.142839871,0.056296234,0,0.068913121,0.00447065,0.008908149,0.022185569,0,0.001790311,0.000610468,0,0.390612865,0.025030805,0.163185246,0.020284116,0,0.06279124,0,0,0.000461676
TCGA-05-4410-01A-21R-1858-07,0,0.019544874,0.272988262,0.13143867,0,0.124831527,0.046240011,0.05110919,0.005159648,0,5.12E-07,0.015323979,0.008384668,0.062238224,0.106722386,0.089954414,0.013350915,0.000237409,0.052475311,0,0,0
TCGA-05-4415-01A-22R-1858-07,0.005362689,0,0.134826044,0.067502836,0,0.212488638,0.10676301,0,0,0,0,0.110929597,0.011499017,0.072719068,0.081194728,0.064904698,0,0.014260101,0.096486015,0,0,0.021063558
TCGA-05-4417-01A-22R-1858-07,0.034612982,0,0.056014574,0.042683183,0,0.219685011,0.077589731,0.024590828,0.023837893,0,0,0.035719891,0,0.145449347,0.064795013,0.15053872,0.043096588,0.017102251,0.057782037,0,0,0.00650195
TCGA-05-4418-01A-01R-1206-07,0.035531238,0,0.166648864,0.030956105,0,0.149592835,0.074109655,0.001446738,0.011683189,0.028527205,0,0.033341222,0,0.108355098,0.099588514,0.167242018,0.013008484,0.009085803,0.060809737,0,0,0.010073296
TCGA-05-4422-01A-01R-1206-07,0.012076907,0.001584239,0.243550052,0.251415681,0,0.095661617,0.013572924,0.047658709,0.045898021,0,0,0.016363479,0.038722981,0.043839777,0.053081024,0.118917899,0.015744399,0,0.001912291,0,0,0
TCGA-05-4424-01A-22R-1858-07,0.023314525,0,0.033849846,0.08526996,0,0.218212505,0.011436985,0.018073792,0.012212885,0,0.012702278,0,0.045584064,0.143108934,0.106811404,0.21558907,0.023560927,0.007852933,0.036448697,0,0,0.005971196
TCGA-05-4425-01A-01R-1755-07,0.010325512,0,0,0.003279288,0,0.180434256,0.00284782,0,0.051645681,0,0.016247618,0,0,0.22632449,0.072491089,0.224796215,0.158149542,0,0.050886092,0,0,0.002572397
TCGA-05-4426-01A-01R-1206-07,0.03185902,0,0.002471202,0.045017494,0,0.235142859,0,0,0.055945607,0,0,0.017606141,0.033559883,0.311933574,0.036042799,0.165539898,0.005029602,0,0.025795335,0,0,0.034056588
TCGA-05-4427-01A-21R-1858-07,0.022048791,0,0.065303951,0.094833131,0,0.1305612,0.067829514,0.033552878,0.005606313,0,0.002182338,0.006447984,0.04955921,0.06861552,0.082492304,0.171264932,0.130010624,0.006351202,0.057815368,0,0.003846015,0.001678724
TCGA-05-4430-01A-02R-1206-07,0.014971303,0,0.029704475,0.061614969,0,0.070888544,0.016290788,0.031024789,0.029256932,0,0,0.015925456,0,0.224641444,0.070542456,0.179245205,0.117935578,0.039167855,0.085969938,0,0,0.012820266
TCGA-05-4432-01A-01R-1206-07,0.016193605,0,0.158827593,0.109777831,0,0.070907395,0,0.017868225,0.08232,0,0.001387079,0.026871767,0,0.273686786,0.106411277,0.113843755,0,0,0.004041196,0,0,0.017863491
TCGA-05-4433-01A-22R-1858-07,0.01342161,0,0.002888092,0.093138683,0,0.125888373,0,0.023837457,0.019302229,0,0,0.01810276,0,0.332892081,0.108021551,0.152854773,0.024579445,0,0.064147716,0,0,0.020925231
TCGA-05-4434-01A-01R-1206-07,0.03972436,0,0.027507812,0.034234693,0,0.201301753,0.039679343,0,0.026950424,0,0.028422477,0,0,0.153071203,0.168186633,0.173364251,0.037914281,0,0.059923293,0,0,0.009719476
TCGA-05-5420-01A-01R-1628-07,0.036542706,0,0.11190881,0.056546985,0,0.124339511,0.046351929,0.005876686,0,0.00826288,0,0.022574266,0,0.129504742,0.148530525,0.171969543,0.069214634,0,0.05019967,0,0.001714875,0.016462238
TCGA-05-5423-01A-01R-1628-07,0.012706773,0.000303741,0.029055641,0.038026758,0,0.133452589,0.027697227,0.022275234,0.037408262,0.017102763,0,0.011239059,0.010889732,0.030725671,0.007138299,0.18627712,0.223112751,0.050463257,0.07639032,0,0.049098561,0.036636241
TCGA-05-5425-01A-02R-1628-07,0.030839301,0,0.069375759,0.199628758,0,0.090638877,0.07979772,0.007665349,0.013491585,0,0.001224751,0,0.00763034,0.067562492,0.13889209,0.161689657,0.03613306,0.014797648,0.042188094,0,0.00829258,0.03015194
TCGA-05-5428-01A-01R-1628-07,0.004866926,0,0.019453458,0.069503103,0,0.114264616,0,0,0.020136963,0,0,0.0424911,0.003962499,0.076155996,0.033948677,0.317004421,0.129149237,0,0.132080054,0,0.004194635,0.032788314
TCGA-05-5429-01A-01R-1628-07,0.044626968,0,0.142994683,0.028944472,0,0.265240987,0,0.029256264,0.045473937,0.008461186,0,0.021610654,0.003857052,0.055874577,0.038708755,0.188050036,0.044929874,0.005850671,0.049425597,0.00367463,0,0.023019656
TCGA-05-5715-01A-01R-1628-07,0,0.016195393,0,0.02191952,0,0.130390884,8.05E-05,0.004227969,0.006012626,0,0,0.015029249,0,0.444601638,0.010528751,0.239862172,0.00484295,0.026363324,0.071711521,0,0,0.008233502
TCGA-18-3406-01A-01R-0980-07,0.030789476,0,0.228696238,0.069825233,0,0.145351493,0.054627168,0.020189772,0,0.015724447,0.000547671,0,0.000609586,0.03953721,0.113682866,0.10706977,0.084678843,0,0.023572289,0,0.027365247,0.037732689
TCGA-18-3407-01A-01R-0980-07,0.016020984,0,0.247952442,0.044706622,0,0.155337387,0.004450637,0.021582711,0.010696692,0,0,0.003453561,0.004537307,0.206618263,0.052303701,0.13279168,0.003698419,0.020872471,0.056029349,0.006339412,0,0.012608362
TCGA-18-3408-01A-01R-0980-07,0.034720551,0,0.002410756,0,0,0.179297201,0.021686422,0.027327722,0,0.054968022,0,0.047102178,0.004580219,0,0.059650614,0.305606506,0.147358294,0.011758179,0.101678302,0,0.001855035,0
TCGA-18-3409-01A-01R-0980-07,0.011897641,0,0,0.009448631,0,0.175584003,0,0.016586492,0.004754588,0.005370917,0,0.014022987,0,0.171278758,0.115863605,0.274635434,0.136839251,0,0.055878411,0,0,0.007839282
TCGA-18-3410-01A-01R-0980-07,0.01782361,0,0.059315848,0.183934258,0,0.169259658,0.081338415,0.000729897,0.030824298,0,0,0,0,0.199453957,0.167375261,0.062228067,0.002267912,0,0.025448817,0,0,0
TCGA-18-3411-01A-01R-0980-07,0.029561179,0,0.082449211,0.060027526,0,0.084053732,0.084332726,0.025440602,0.00417649,0,0.024229193,0.015533174,0.050015405,0.096752899,0.079162737,0.201582703,0.1063344,0,0.056348021,0,0,0
TCGA-18-3412-01A-01R-0980-07,0.036921128,0,0.098238373,0.068564074,0,0.121161331,0.038271304,0.032780498,0.008707995,0,0.00052973,0,0.026372727,0.061939363,0.152999996,0.150798782,0.101084053,0.007157706,0.04857466,0,0.026372938,0.019525342
TCGA-18-3414-01A-01R-0980-07,0.033233474,0,0.006353446,0.080639679,0,0.243538988,0.023917004,0.002462281,0,0.01762523,0.046416723,0,0,0.024187423,0.060231288,0.14711749,0.057436247,0.067336735,0.020927909,0.007007923,0,0.161568159
TCGA-18-3415-01A-01R-0980-07,0.050116797,0,0.09653,0.151096117,0,0.168163584,0.078974152,0.00120171,0,0.014908764,0.052503997,0,0.004545124,0.047444098,0.134039119,0.120169235,0.069687532,0,0.00315997,0,0,0.007459801
TCGA-18-3416-01A-01R-0980-07,0.015767621,0,0.06372668,0.418541025,0,0,0.104748642,0.035508876,0.00949759,0,0.016625666,0.006486904,0,0.027992826,0.116528795,0.141148537,0.021907675,0,0.012699107,0,0,0.008820057
TCGA-18-3417-01A-01R-1443-07,0.019963276,0,0.139542361,0.073444974,0,0.113806523,0.020192316,0.019090955,0.005783497,0,0,0.01086987,0,0.279772961,0.040897491,0.12047892,0.045036338,0,0,0.111120517,0,0
TCGA-18-3421-01A-01R-0980-07,0.069476764,0,0.017122435,0.246753617,0,0.010401728,0.07268656,0.045375848,0,0.043182594,0,0,0.003204869,0.052038057,0.117554788,0.147558627,0.042167034,0.06263307,0.066186966,0,0,0.003657042
TCGA-18-4083-01A-01R-1100-07,0.004803914,0,0.163374816,0.147491676,0,0.16185683,0.006911055,0.022428697,0.021414573,0,0,0.039697949,0,0.191506474,0.069003471,0.12188624,0.00109986,0,0.048524445,0,0,0
TCGA-18-4086-01A-01R-1100-07,0.050741976,0,0.203248274,0.079835299,0,0.118248707,0.017961788,0,0,0,0,0.031622282,0.002587751,0.082201768,0.093446259,0.188135193,0.041311388,0,0.084235169,0,0,0.006424147
TCGA-18-4721-01A-01R-1443-07,0.000924804,0,0.152189164,0.024251398,0,0.254850074,0.027000826,0.03188189,0,0.031182817,0,0.035004651,0,0.044696118,0.121008857,0.135160213,0.046945415,0,0.091925612,0,0,0.002978162
TCGA-18-5592-01A-01R-1635-07,0.02175118,0,0.127904503,0.185885237,0,0.17312049,0.069514265,0.020127071,0,0,0.099561904,0,0.018821586,0.067075051,0.062512736,0.073906477,0.042246729,0.004845307,0.032727464,0,0,0
TCGA-21-1070-01A-01R-0692-07,0.007595262,0.002098007,0.111976715,0.158060817,0,0.05144377,0.110218153,0.049136715,0.01548322,0,0.031019455,0,0,0.08951524,0.091066683,0.1691695,0,0.073538791,0.007013024,0,0,0.032664646
TCGA-21-1071-01A-01R-0692-07,0.008876443,0,0.054074986,0.000101611,0,0.222287782,0,0.027740352,0.012247282,0,0.048414809,0,0,0.257847443,0.127787528,0.161859409,0.03328308,0,0.013291686,0,0,0.03218759
TCGA-21-1072-01A-01R-0692-07,0.028826928,0,0.073942181,0.058252001,0,0.183141661,0.067060315,0,0,0,0.024484999,0.009250721,0.066423042,0.03884826,0.097579398,0.091358265,0.104301595,0.060525744,0.03942933,0,0.020532717,0.036042843
TCGA-21-1076-01A-01R-0692-07,0.005340787,0.014699175,0.036880815,0.04662358,0,0.058905394,0.032756987,0.024240361,0.050278492,0,0.011007856,0,0,0.444342354,0.089544193,0.135632594,0.001574153,0,0.04817326,0,0,0
TCGA-21-1077-01A-01R-0692-07,0.018906361,0,0.187653515,0.030373881,0,0.162402273,0.033055714,0,0,0,0.015821618,0,0,0.391840889,0.005089956,0.082327108,0.023594244,0.03097413,0,0.016931525,0,0.001028786
TCGA-21-1079-01A-01R-0692-07,0,0,0.102223234,0.026692948,0,0.185848463,0,0,0,0,0,0.056733873,0,0.254205038,0.043867504,0.21688429,0.01306337,0.025468954,0,0.06990572,0,0.005106607
TCGA-21-1080-01A-01R-0692-07,0.003075108,0,0.068060661,0.245437957,0,0.059432755,0.124434954,0.040982966,0,0.002809843,0,0.013085488,0,0.115571693,0.064648713,0.119027113,0.009898658,0.048313136,0.061507339,0,0.005221667,0.01849195
TCGA-21-1081-01A-01R-0692-07,0.001031969,0,0.193980981,0.057782154,0,0.207182669,0,0.018996968,0,0,0.036957905,0.002097941,0.017001224,0.234153363,0.010147582,0.126805151,0.024335601,0,0,0.034761167,0,0.034765325
TCGA-21-1082-01A-01R-0692-07,0.006212796,0,0.190794553,0.130544951,0,0.109609201,0.054048424,0.04779074,0.012283915,0,0.008469351,0,0.027226849,0.137523338,0.045186431,0.090912032,0.056387568,0.043084469,0.039925382,0,0,0
TCGA-21-1083-01A-01R-0692-07,0.031498949,0,0.089464079,0.146292266,0,0.073003514,0.08044052,0.0513143,0.03092604,0,0.054633079,0,0.005636888,0.133729309,0.104177354,0.155350069,0.006857802,0.013563546,0.023112283,0,0,0
TCGA-21-5782-01A-01R-1635-07,0,0,0.284124779,0.143367784,0,0.040045869,0.005710298,0.049911076,0.042284019,0,0,0.056196464,0,0.232691951,0.062809938,0.058221336,0.001180595,0.000259564,0.02104816,0.002148168,0,0
TCGA-21-5783-01A-41R-2187-07,0.021450071,0,0.10331051,0,0,0.279521144,0.019751285,0.002830812,0,0,0.029363012,0,0.005298462,0.38240534,0.0538899,0.048133132,0.029813705,0,0.024232627,0,0,0
TCGA-21-5784-01A-01R-1635-07,0.016650029,0,0.210575547,0.08040722,0,0.126277939,0,0,0.015057287,0.003400944,0,0.06407054,0.001241532,0.067085755,0.061301281,0.143846256,0.07749015,0.01801457,0.083680913,0,0,0.030900035
TCGA-21-5786-01A-01R-1635-07,0.030317031,0,0.2591889,0.060766134,0,0.109077689,0.001201655,0.03592935,0.02092953,0,0,0.027190482,0,0.244884903,0.092304622,0.088392217,0,0,0.023534248,0,0,0.00628324
TCGA-21-5787-01A-01R-1635-07,0.02077775,0,0.050635535,0.421116126,0,0,0.163232342,0.058709147,0.025069397,0.005187789,0.022475477,0,0,0.064028161,0.05135672,0.063482012,0.011874706,0.007844153,0.03004326,0,0,0.004167425
TCGA-21-A5DI-01A-31R-A26W-07,0.007116894,0,0.008440991,0.083758641,0,0.217471575,0.020625437,0.030942166,0,0,0,0.044912073,0,0.324448465,0.034459399,0.054733963,0,0.042748579,0,0.130341817,0,0
TCGA-22-0940-01A-01R-0692-07,0.046823996,0,0.108202689,0.205512019,0,0.037801308,0.081425173,0.048823898,0.000234979,0.004960067,0.048761652,0.013717965,0.005195705,0.078628599,0.096720862,0.102796447,0.057857772,0.011002321,0.047967001,0,0,0.003567548
TCGA-22-0944-01A-01R-0692-07,0.063157461,0,0.208554424,0.042093704,0,0.010176812,0.029481581,0.041084252,0.011557676,0,0,0.016176846,0,0.274560046,0.046745499,0.129259355,0,0.035030072,0,0.092122273,0,0
TCGA-22-1000-01A-01R-A32Z-07,0.012490964,0,0.109791216,0.023488497,0,0.202451789,0,0.013479905,0.034292338,0,0,0.008006584,0,0.203166749,0.061703348,0.160421751,0.118540137,0.00134484,0.046639191,0,0,0.004182691
TCGA-22-1005-01A-01R-0692-07,0,0.059497064,0.344606887,0.174745585,0,0.009666883,0.00676929,0.028984813,0.082173971,0,0,0.032271098,0,0.085737319,0.083035945,0.042272596,0,0.000183146,0.046270987,0,0,0.003784417
TCGA-22-1011-01A-01R-0692-07,5.52E-05,0.060933222,0.373521447,0.074952996,0,0.110655565,0.014522405,0.018423003,0.050543303,0,0.002065877,0,0.001583953,0.142391158,0.049425968,0.061611706,0,0.026385802,0.012928372,0,0,0
TCGA-22-1012-01A-01R-0692-07,0.016920197,0,0.021361715,0.124273587,0,0.149173355,0,0.032455514,0.020455872,0,0.006286885,0,0,0.395998638,0.041698215,0.127376147,0.002502569,0,0,0.058841641,0,0.002655666
TCGA-22-1016-01A-01R-0692-07,0.014317449,0,0.017864992,0.041176342,0,0.18526511,0,0.008903969,0.011952898,0,0,0.017458519,0.051168584,0.19066379,0.010256164,0.269317174,0.001792762,0.056355937,0.051752163,0,0.002029574,0.069724571
TCGA-22-1017-01A-01R-0692-07,0.003699196,0,0.076642655,0.094651462,0,0.139548252,0.055705314,0.072151786,0.000203132,0,0,0.035276035,0.003493563,0.073666936,0.076470823,0.168334463,0.030976652,0.078616345,0.080642804,0,0,0.009920582
TCGA-22-4591-01A-01R-1201-07,0.030762894,0,0.044892215,0.041498391,0,0.201977412,0,0.044030667,0.00060899,0,0,0.079700669,0.019955446,0.053707444,0.102800554,0.201442108,0.091321328,0,0.081328593,0,0,0.005973287
TCGA-22-4593-01A-21R-1820-07,0.021281652,0,0.04534179,0.094861843,0,0.291453773,0,0,0.012165128,0,0.051137204,0,0,0.205861931,0.043879539,0.085777751,0,0,0,0.123822536,0,0.024416854
TCGA-22-4594-01A-01R-1201-07,0,0,0.346081324,0.08889171,0,0.098554475,0.068607164,0,0.019203345,0,0.016587974,0,0,0.097978376,0.07220327,0.096177375,0.061528345,0,0.021537688,0,0,0.012648954
TCGA-22-4595-01A-01R-1201-07,0.004745136,0,0.162721329,0.036816225,0,0.114388827,0,0,0.012074584,0,0,0.095019432,0.0003489,0.080370035,0.074727957,0.23943268,0.036640886,0,0.098361963,0,0,0.044352046
TCGA-22-4596-01A-01R-1201-07,0.037327489,0,0.031414753,0.046335385,0,0.240053046,0.059804287,0,0.008811795,0,0.019016676,0,0.005781706,0.174683377,0.053727176,0.141427955,0.099908494,0.020518233,0.04760119,0,0,0.013588438
TCGA-22-4599-01A-01R-1443-07,0.005880967,0,0.083682307,0.213568901,0,0.078552081,0.14582176,0,0,0,0.015391299,0,0,0.093458029,0.105545746,0.144738775,0.068962464,0,0.035976994,0,0,0.008420678
TCGA-22-4601-01A-01R-1443-07,0.076565416,0,0.138297159,0.09254637,0,0.084341526,0.045233388,0.056740556,0.011034375,0,0,0.02387888,0.001059639,0.056823008,0.050256127,0.159528313,0.069246049,0.079457564,0.047613039,0,0,0.00737859
TCGA-22-4604-01A-01R-1201-07,0.032937632,0,0.054427824,0.077982963,0,0.073505159,0.05455963,0.005581324,0.034653665,0,0.016353454,0,0,0.322922072,0.116331556,0.196571626,0.006783552,0,0,0.007389543,0,0
TCGA-22-4605-01A-21R-2125-07,0.051788327,0,0.077535079,0.014832233,0,0.082587866,0.030368093,0,0.002407842,0,0,0.007459029,0,0.42124545,0.020768779,0.252903371,0.011460389,0,0.012163932,0.009341302,0,0.005138309
TCGA-22-4607-01A-01R-1201-07,0.02255538,0,0.164621872,0.035194955,0,0.073767085,0.033393222,0.020691135,0.012557696,0.005011389,0.011706304,0,0,0.221664878,0.035614241,0.190674281,0.026106251,0.059108891,0.011969299,0,0.021334097,0.054029024
TCGA-22-4609-01A-21R-2125-07,0,0.004655578,0.077383897,0.125402955,0,0.093972447,0.106365541,0,0.018256097,0,0.010560786,0,0,0.299506733,0.056454891,0.169609293,0.002381924,0,0.034819479,0,0,0.00063038
TCGA-22-4613-01A-01R-1443-07,0.039677955,0,0.099226142,0.044143375,0,0.126964681,0.077893017,0.029660264,0.014009471,0.010168609,0,0.009511588,0,0.114890645,0.111711612,0.206488806,0.048058144,0,0.063453045,0,0,0.004142646
TCGA-22-5471-01A-01R-1635-07,0.012297513,0,0.027302742,0.328873248,0,0,0.113926272,0.025761136,0.063402019,0.023571331,0,0.009415935,0,0.127604543,0.114553678,0.096910491,0.032761853,0.005450157,0.018169083,0,0,0
TCGA-22-5472-01A-01R-1635-07,0.003088848,0,0,0.065252385,0,0.182608961,0.003003542,0.009840575,0,0,0.037632885,0.019306258,0.001611354,0.155658588,0.025078144,0.277180631,0.05566131,0.022898872,0.081293973,0,0,0.059883675
TCGA-22-5473-01A-01R-1635-07,0.044834133,0,0.068025667,0.079121639,0,0.103107956,0.03718834,0,0.020195171,0,0.049909241,0,0,0.233283282,0.065209739,0.232862559,0.020396802,0,0,0.045865471,0,0
TCGA-22-5474-01A-01R-1635-07,0.021186334,0,0.164983662,0.168128204,0,0,0.04979624,0.033422394,0.056130226,0,0.047489891,0,0,0.130687388,0.147711881,0.127501931,0.008903429,0,0.043323759,0,0,0.000734661
TCGA-22-5477-01A-01R-1635-07,0.00819016,0,0.037323655,0.196466886,0,0.140237358,0.052325771,0.052996666,0,0,0.003165057,0.050673366,0.024001446,0.0853281,0.077482783,0.164958467,0.044108455,0,0.062741829,0,0,0
TCGA-22-5478-01A-01R-1635-07,0.027982899,0.008245508,0.100297673,0.035166314,0,0.16133107,0,0.02671046,0.019941889,0,0,0.021586256,0,0.40031696,0.072079088,0.076010126,0,0,0.050331758,0,0,0
TCGA-22-5479-01A-31R-1949-07,0.029857243,0,0.225896022,0.131236324,0,0.034785531,0.032403804,0.013456904,0,0,0,0.053672663,0.00269886,0.139502662,0.157124795,0.090702424,0.037738995,0,0.050923772,0,0,0
TCGA-22-5480-01A-01R-1635-07,0.018633832,0,0.021699674,0.042031155,0,0.209209998,0.03965044,0.066406241,0.111492317,0,0,0.007996124,0,0.202477881,0.195340561,0.048287755,0.008712116,0,0.028061905,0,0,0
TCGA-22-5481-01A-31R-1949-07,0,0,0.176234054,0.232940835,0,0.102117495,0.025851847,0.055481014,0.014796646,0,0,0.062218679,0.007885796,0.112653056,0.116042545,0.05161968,0.002163264,0,0.037385463,0,0.002609626,0
TCGA-22-5482-01A-01R-1635-07,0,0,0.088184831,0.047033476,0,0.130274539,0.028222731,0,0.001372479,0,0.016281438,0.016156926,0,0.300743871,0.022732549,0.250416998,0.078582788,0,0.019997374,0,0,0
TCGA-22-5483-01A-01R-1820-07,0,0,0.046274551,0.022167992,0,0.10093423,0.010915765,0.009575104,0.041806369,0,0.007924535,0.006065525,0,0.407186733,0.068316712,0.264041923,0.007549105,0,0,0,0,0.007241456
TCGA-22-5485-01A-01R-1635-07,0.009704125,0,0.000700853,0.070624159,0,0.160631057,0.00279349,0.00301339,0,0,0,0.028889478,0.013305379,0.162080684,0.043633566,0.274988494,0.117760298,0.008638577,0.096174526,0,0,0.007061925
TCGA-22-5489-01A-01R-1635-07,0.004425181,0.012786503,0.152663802,0.083576723,0,0.089207756,0.051232698,0.040354943,0.072323995,0,0,0.026576648,3.75E-05,0.223547742,0.141860425,0.080087128,0.009817015,0,0.011501983,0,0,0
TCGA-22-5491-01A-01R-1635-07,0.050709137,0,0.114424638,0.043995668,0,0.075174042,0.033657241,0.06436966,0.017122738,0.010648787,0,0.038246657,0.001245766,0.083046753,0.092623334,0.181815855,0.127233052,0,0.060324464,0,0,0.005362208
TCGA-22-A5C4-01A-12R-A27Q-07,0.034189097,0,0.035389672,0.08271361,0,0.181301693,0,0.075824367,0.046779679,0,0,0.058467616,0.006032925,0.04244309,0.06326576,0.206775691,0.033328734,0.047268405,0.066173018,0,0,0.020046644
TCGA-33-4532-01A-01R-1201-07,0.04311552,0,0.087843594,0.124059206,0,0.13432893,0.029942037,0.085745586,0.000334133,0,0.031450128,0.001145113,0.003885166,0.11045487,0.045144702,0.161960946,0.076828,0.012688802,0.028667582,0.00762547,0,0.014780216
TCGA-33-4538-01A-01R-1201-07,0.068197475,0,0.139485059,0.114274053,0,0.082329743,0.087982941,0.019744569,0,0,0.001565096,0,0.035234271,0.038148648,0.118808824,0.093982494,0.120591092,0,0.05362408,0,0.023493507,0.002538149
TCGA-33-4547-01A-01R-1201-07,0.001457609,0,0.197386687,0.038718322,0,0.22341546,0.000941008,0.014617231,0.013390115,0,0,0.006771825,0.015601947,0.126220153,0.038206726,0.147877158,0.044919555,0.053174625,0.060126484,0,0,0.017175095
TCGA-33-4566-01A-01R-1443-07,0.012970912,0,0.035544292,0.152515682,0,0.109955072,0.149709242,0,0.013328183,0,0.005768541,0.056126616,0.008559045,0.109897795,0.093257462,0.153984096,0.002219916,0.031521876,0.052430566,0,0.00870399,0.003506715
TCGA-33-4582-01A-01R-1443-07,0.06094571,0,0.153060173,0.038844412,0,0.072161329,0.067537627,0.083666684,0,0.020449926,0,0.064382206,0.017633698,0.043238962,0.118502329,0.122801933,0.081415572,0.052315596,0,0,0.003043843,0
TCGA-33-4583-01A-01R-1443-07,0.057663916,0,0.052565814,0.242766574,0,0.044487107,0.116739904,0.029136699,0.003778432,0,0.052044918,0.012419487,0,0.077489604,0.08763689,0.081774115,0.065327426,0.032371895,0.043672323,0,0,0.000124896
TCGA-33-4586-01A-01R-1443-07,0.004124557,0,0.051660358,0.052434743,0,0.242239707,0.012448144,0,0,0,0.041016995,0,0.013875463,0.22582474,0.052030635,0.109571372,0.137880865,0.023140309,0,0.033752112,0,0
TCGA-33-4587-01A-11R-2125-07,0.065117,0,0.077381095,0.087618979,0,0.141053158,0.038784589,0.039804016,0.006234364,0,0,0.011337407,0,0.231308068,0.100484499,0.158816886,0.001795935,0.003861907,0.036402098,0,0,0
TCGA-33-4589-01A-01R-1443-07,0.013456587,0,0.210831586,0.141405379,0,0.024786134,0.065430828,0.029058328,0,0,0,0.031279113,0.001867756,0.066139909,0.142508243,0.163275947,0.052649605,0.007006664,0.039150123,0,0,0.0111538
TCGA-33-6737-01A-11R-1820-07,0.013519992,0,0,0.107003775,0,0.215999496,0,0.041733621,0.009107278,0,0,0.067632268,0.028015727,0.214275648,0.072850558,0.117905387,0.018026035,0.000619602,0.061699258,0,0.01108361,0.020527746
TCGA-33-6738-01A-11R-1949-07,0.091182549,0,0.160483036,0.049816293,0,0.163785019,0.001269858,0.020397306,0.071041307,0,0,0.001736101,0.011543529,0.252103374,0.033391665,0.086240697,0.020829765,0.01174498,0.024434521,0,0,0
TCGA-33-A4WN-01A-11R-A262-07,0.03571409,0,0.22717544,0.077298838,0,0.152134,0.018668834,0.036729704,0.054256152,0,0,0,0,0.21025408,0.037558231,0.096073659,0.027145386,0,0.017433133,0.000911529,0,0.008646924
