id,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils
TCGA-IR-A3LK-01A-12R-A213-07,0.014481759,0,0.030855219,0.156465098,0,0.006585517,0.119369401,0.098584027,0.002050518,0,0,0.058779068,0,0.058933096,0.205913161,0.148864981,0.040788321,0.046165259,0.002282661,0.00337833,0,0.006503584
TCGA-UC-A7PF-01A-11R-A352-07,0.019054259,0,0.048009245,0.293172251,0,0,0,0.036067151,0.085072052,0,0,0.051588026,0.000449388,0.086375923,0.167765889,0.069026181,0.101992768,0,0.041426867,0,0,0
TCGA-FU-A3TQ-01A-11R-A22U-07,0,0.027543904,0.038832814,0.056810831,0,0.203835804,0.035682295,0.03083829,0.056055465,0,0,0.035556457,0.005455673,0.121348933,0.080777048,0.103660477,0.097410571,0.042455336,0,0.05406979,0,0.009666313
TCGA-EA-A5O9-01A-11R-A28H-07,0.014574052,0,0.009092429,0.211841235,0,0.107419893,0.03624615,0.07593818,0.063153069,0,0.004663549,0.030929576,0.024982949,0,0.035617392,0.09128527,0.054017197,0.1965021,0.042219759,0,0,0.0015172
TCGA-VS-A8Q8-01A-11R-A37O-07,0,0,0.036728941,0.26560565,0,0.005581314,0.060439132,0.025342899,0.044461164,0,0,0.071976561,0,0.075611386,0.233503406,0.054071001,0.086476456,0.017936777,0.018964888,0,0,0.003300425
TCGA-EA-A43B-01A-81R-A32Y-07,0.008413447,0,0.092710171,0.235755049,0,0.007183127,0.003480988,0.065717092,0.09516606,0,0.034294756,0.064794689,0.009359028,0.097958624,0.110849215,0.082298062,0,0.077980515,0.014039177,0,0,0
TCGA-EA-A44S-01A-12R-A26T-07,0,0.008725349,0,0.173114588,0,0.112336961,0.036122594,0.032334233,0.047489932,0,0,0.039428432,0,0.262921449,0.052665055,0.138627313,0.044407364,0,0.05182673,0,0,0
TCGA-JW-A5VG-01A-11R-A28H-07,0,0,0.035125497,0.216455041,0,0.090919101,0,0.027884089,0.001351446,0,0.040355035,0.122562569,0,0.052256631,0.130326479,0.142569657,0,0.125757466,0,0.014436989,0,0
TCGA-VS-A9UY-01A-11R-A42T-07,0,0,0.037282516,0.08271966,0,0.092012735,0.028078695,0.066384308,0.038828926,0,0.001836171,0.061355308,0,0.198413348,0.078759392,0.179428348,0,0.086826843,0,0.039979835,0,0.008093916
TCGA-EX-A8YF-01A-11R-A37O-07,0,0,0.197233598,0.41472522,0,0,0.081155127,0.057610043,0.048243093,0,0.012348678,0,0,0.021398779,0.063444341,0.064351478,0,0.00895196,0.007624106,0,0,0.022913577
TCGA-VS-A8EH-01A-11R-A36F-07,0,0,0,0,0,0.130823528,0,0.022087559,0.097788384,0,0.01603528,0.114746151,0.012238727,0.066728923,0.006183752,0.096325305,0.284724239,0.029472496,0.122845655,0,0,0
TCGA-C5-A1BN-01B-11R-A14Y-07,0.001788922,0,0.067052269,0,0,0.21389144,0,0,0.02371605,0,0.046509096,0.055573017,0,0.281964647,0.022966523,0.072126041,0,0.152681636,0.056499334,0,0.005231025,0
TCGA-DS-A1O9-01A-11R-A14Y-07,0.003120231,0,0,0.188878359,0,0.01627759,0.087162533,0.063024513,0,0,0,0.058179051,0.03933749,0,0.293399274,0.120566525,0.102172715,0,0.02788172,0,0,0
TCGA-VS-A9UC-01A-11R-A42T-07,0.014527717,0,0.026254548,0.23920932,0,0,0.144324315,0.107269697,0.001799631,0,0.046846443,0.009926071,0,0.058443473,0.09059613,0.122274353,0,0.074725872,0.040542837,0,0,0.023259593
TCGA-MY-A913-01A-11R-A37O-07,0.008003439,0,0.079488501,0.022393728,0,0.115707029,0.036994762,0.050313652,0.039948173,0,0,0.070265703,0,0.238328191,0.104131249,0.137421249,0,0.074940395,0.008075058,0,0.004551833,0.00943704
TCGA-DS-A0VN-01A-21R-A10U-07,0,0,0.016178775,0.311795642,0,0,0.132105537,0.036827631,0.020558968,0,0.02162572,0.05948227,0,0.132256874,0.11199232,0.132740149,0.017676553,0,0.005089646,0,0,0.001669915
TCGA-VS-A9UI-01A-11R-A42T-07,0.017067076,0,0.07554578,0.170956279,0,0.022055428,0.023438829,0.099975974,0.087465257,0,0.052737158,0.010455037,0.005886955,0.081033763,0.198672605,0.063629573,0.029351922,0.01923277,0.039842416,0,0,0.002653178
TCGA-VS-A8QC-01A-11R-A37O-07,0,0,0.090675046,0.105236531,0,0.07832885,0,0,0.101323592,0,0,0.103719143,0,0.278171741,0.066907628,0.093850382,0.021887385,0,0.059899702,0,0,0
TCGA-EK-A3GM-01A-11R-A213-07,0,0.001026334,0,0,0,0.377788678,0,0.043948297,0.15270389,0,0,0.135670492,0.003231145,0.049092374,0.012332571,0.018929329,0,0.140466126,0,0.064810763,0,0
TCGA-MA-AA3Z-01A-11R-A38B-07,0,0,0.011507507,0.409465097,0,0,0.145434123,0.058181625,0.02796475,0.022845546,0.014351173,0.003851927,0,0.00564373,0.135952912,0.030671126,0.09033434,0.014633798,0.029162348,0,0,0
TCGA-C5-A7UH-01A-11R-A352-07,0.004011133,0,0.054335142,0.152383786,0,0.004225627,0.15352314,0.00596317,0.030288289,0,0.048494622,0,0,0.267608839,0.062511824,0.165879917,0.008605671,0,0,0.042168838,0,0
TCGA-EA-A1QS-01A-61R-A22U-07,0,0,0.080966502,0.035076512,0,0.183842402,0.000335349,0.025478164,0.027048255,0.008555193,0,0.025290536,0,0.170845004,0.052524634,0.157606702,0.15620616,0,0.076224587,0,0,0
TCGA-DS-A0VL-01A-21R-A10U-07,0.015914428,0,0.024944904,0.213081107,0,0.04196933,0.184715171,0.066152537,0.026641139,0,0.041528533,0.063147013,0,0.089952975,0.074852411,0.057765586,0.038073457,0.047867498,0,0.013393912,0,0
TCGA-EK-A2RM-01A-21R-A18M-07,0.057971442,0,0.016228845,0.018176828,0,0.070128658,0,0.029202569,0.009093539,0,0,0.012662136,0,0.206103169,0.001704978,0.053190328,0,0.494216765,0,0.019057741,0.011520219,0.000742783
TCGA-VS-AA62-01A-11R-A42T-07,0.017204374,0,0.089694709,0.17375356,0,0.097018099,0.141622398,0.055975377,0.035948888,0,0.025735024,0.01423285,0.007559735,0.165055938,0.094647765,0.065626601,0.015924682,0,0,0,0,0
